x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007
5.192545811,-12.57960918,5.192545811,-12.51871166,5.192545811,-12.55208986,5.192545811,-12.72703658,5.192545811,-12.61051739,5.192545811,-12.59883368,5.192545811,-12.71024074,5.192545811,-12.60066809,
5.192630876,-12.6164149,5.192630876,-12.55079768,5.192630876,-12.5955397,5.192630876,-12.79661306,5.192630876,-12.55391367,5.192630876,-12.54073089,5.192630876,-12.64178803,5.192630876,-12.6000456,
5.192715923,-12.68368343,5.192715923,-12.63854436,5.192715923,-12.63779394,5.192715923,-12.6903024,5.192715923,-12.60186395,5.192715923,-12.57026053,5.192715923,-12.58934699,5.192715923,-12.58913932,
5.192800954,-12.64602141,5.192800954,-12.688966,5.192800954,-12.59828721,5.192800954,-12.65304891,5.192800954,-12.68115489,5.192800954,-12.63381931,5.192800954,-12.61747415,5.192800954,-12.65092954,
5.192885968,-12.58240603,5.192885968,-12.62577541,5.192885968,-12.58735776,5.192885968,-12.59144358,5.192885968,-12.63249338,5.192885968,-12.62453625,5.192885968,-12.62236439,5.192885968,-12.65576736,
5.192970965,-12.59574291,5.192970965,-12.63705184,5.192970965,-12.62522842,5.192970965,-12.6065105,5.192970965,-12.58845781,5.192970965,-12.66845452,5.192970965,-12.62759289,5.192970965,-12.70893949,
5.193055946,-12.58757569,5.193055946,-12.63599078,5.193055946,-12.63133584,5.193055946,-12.66758951,5.193055946,-12.5993153,5.193055946,-12.61351228,5.193055946,-12.57478784,5.193055946,-12.79351508,
5.19314091,-12.55221087,5.19314091,-12.65166099,5.19314091,-12.60679288,5.19314091,-12.67199595,5.19314091,-12.5878313,5.19314091,-12.65418655,5.19314091,-12.63131471,5.19314091,-12.72195278,
5.193225858,-12.61888453,5.193225858,-12.64544003,5.193225858,-12.56144233,5.193225858,-12.62602139,5.193225858,-12.63428094,5.193225858,-12.66316127,5.193225858,-12.66193993,5.193225858,-12.6270799,
5.193310789,-12.59426439,5.193310789,-12.70195124,5.193310789,-12.59597379,5.193310789,-12.64459184,5.193310789,-12.55442092,5.193310789,-12.61114194,5.193310789,-12.68232223,5.193310789,-12.65743185,
5.193395703,-12.59081318,5.193395703,-12.70957368,5.193395703,-12.63423019,5.193395703,-12.67742028,5.193395703,-12.5525155,5.193395703,-12.59792445,5.193395703,-12.65697842,5.193395703,-12.62045925,
5.193480601,-12.60841682,5.193480601,-12.732193,5.193480601,-12.6117265,5.193480601,-12.68474579,5.193480601,-12.60406474,5.193480601,-12.58238898,5.193480601,-12.64385222,5.193480601,-12.59636652,
5.193565482,-12.66522736,5.193565482,-12.66568645,5.193565482,-12.6026192,5.193565482,-12.61453795,5.193565482,-12.59816754,5.193565482,-12.59849373,5.193565482,-12.61894899,5.193565482,-12.65017164,
5.193650347,-12.58943136,5.193650347,-12.69074109,5.193650347,-12.67092551,5.193650347,-12.65520802,5.193650347,-12.61850916,5.193650347,-12.5326275,5.193650347,-12.67618752,5.193650347,-12.72464809,
5.193735195,-12.5099065,5.193735195,-12.6711617,5.193735195,-12.66640826,5.193735195,-12.73166715,5.193735195,-12.67981158,5.193735195,-12.57809189,5.193735195,-12.65121177,5.193735195,-12.6838799,
5.193820026,-12.49175755,5.193820026,-12.61612278,5.193820026,-12.64456079,5.193820026,-12.61092039,5.193820026,-12.58342137,5.193820026,-12.58319021,5.193820026,-12.60643476,5.193820026,-12.62753657,
5.193904841,-12.63242086,5.193904841,-12.6310406,5.193904841,-12.6298258,5.193904841,-12.63771941,5.193904841,-12.61618409,5.193904841,-12.60385316,5.193904841,-12.68632113,5.193904841,-12.66642338,
5.193989639,-12.62422904,5.193989639,-12.60677254,5.193989639,-12.57900481,5.193989639,-12.68805239,5.193989639,-12.59883319,5.193989639,-12.6246498,5.193989639,-12.65629051,5.193989639,-12.66372748,
5.194074421,-12.62230596,5.194074421,-12.58129174,5.194074421,-12.55481463,5.194074421,-12.61918446,5.194074421,-12.59694221,5.194074421,-12.58617086,5.194074421,-12.59178056,5.194074421,-12.62769504,
5.194159186,-12.6381076,5.194159186,-12.63515348,5.194159186,-12.61006792,5.194159186,-12.65915511,5.194159186,-12.55552347,5.194159186,-12.5700191,5.194159186,-12.5584033,5.194159186,-12.58977733,
5.194243935,-12.58645602,5.194243935,-12.62960729,5.194243935,-12.6628981,5.194243935,-12.65101726,5.194243935,-12.47239571,5.194243935,-12.60463974,5.194243935,-12.59081009,5.194243935,-12.66749403,
5.194328667,-12.63096473,5.194328667,-12.60054561,5.194328667,-12.73511667,5.194328667,-12.67033965,5.194328667,-12.52745317,5.194328667,-12.69584932,5.194328667,-12.7016222,5.194328667,-12.63422748,
5.194413382,-12.66811669,5.194413382,-12.55916257,5.194413382,-12.78356902,5.194413382,-12.72452171,5.194413382,-12.59359318,5.194413382,-12.65948303,5.194413382,-12.60679017,5.194413382,-12.62770804,
5.194498082,-12.63247507,5.194498082,-12.61992031,5.194498082,-12.68176664,5.194498082,-12.69553798,5.194498082,-12.53034828,5.194498082,-12.63380326,5.194498082,-12.57629738,5.194498082,-12.6534744,
5.194582764,-12.65792688,5.194582764,-12.68800327,5.194582764,-12.6553464,5.194582764,-12.74685858,5.194582764,-12.52563676,5.194582764,-12.5624519,5.194582764,-12.57812156,5.194582764,-12.65647962,
5.19466743,-12.6371065,5.19466743,-12.68579088,5.19466743,-12.64584365,5.19466743,-12.70878463,5.19466743,-12.58143702,5.19466743,-12.61594108,5.19466743,-12.65159388,5.19466743,-12.65231255,
5.19475208,-12.51848024,5.19475208,-12.676188,5.19475208,-12.64317933,5.19475208,-12.63499848,5.19475208,-12.69871353,5.19475208,-12.68462356,5.19475208,-12.62921409,5.19475208,-12.59700407,
5.194836713,-12.48449653,5.194836713,-12.63864253,5.194836713,-12.65345672,5.194836713,-12.701261,5.194836713,-12.5885495,5.194836713,-12.6390006,5.194836713,-12.64412786,5.194836713,-12.59697286,
5.194921329,-12.59595952,5.194921329,-12.68189329,5.194921329,-12.60854697,5.194921329,-12.68289939,5.194921329,-12.62242597,5.194921329,-12.59996166,5.194921329,-12.67102158,5.194921329,-12.56682829,
5.195005929,-12.49331359,5.195005929,-12.68590912,5.195005929,-12.66121204,5.195005929,-12.68170227,5.195005929,-12.63095082,5.195005929,-12.59623349,5.195005929,-12.70328603,5.195005929,-12.61761956,
5.195090513,-12.56540201,5.195090513,-12.62089863,5.195090513,-12.64122415,5.195090513,-12.67359912,5.195090513,-12.58133705,5.195090513,-12.64663281,5.195090513,-12.69385454,5.195090513,-12.65404144,
5.19517508,-12.55253397,5.19517508,-12.59340173,5.19517508,-12.60104197,5.19517508,-12.63217475,5.19517508,-12.61642993,5.19517508,-12.61568826,5.19517508,-12.73797465,5.19517508,-12.67076766,
5.195259631,-12.52269811,5.195259631,-12.63694687,5.195259631,-12.63248266,5.195259631,-12.66375295,5.195259631,-12.57758862,5.195259631,-12.62210832,5.195259631,-12.68533319,5.195259631,-12.63759328,
5.195344165,-12.56623946,5.195344165,-12.57158229,5.195344165,-12.69694248,5.195344165,-12.6808709,5.195344165,-12.61047055,5.195344165,-12.70233282,5.195344165,-12.68524323,5.195344165,-12.65573515,
5.195428683,-12.61730608,5.195428683,-12.55020001,5.195428683,-12.64491784,5.195428683,-12.64915979,5.195428683,-12.60311304,5.195428683,-12.70198747,5.195428683,-12.64623004,5.195428683,-12.71706027,
5.195513184,-12.60995587,5.195513184,-12.67673844,5.195513184,-12.57828527,5.195513184,-12.58137671,5.195513184,-12.5961382,5.195513184,-12.59948128,5.195513184,-12.64683303,5.195513184,-12.74198917,
5.195597669,-12.47979433,5.195597669,-12.67857867,5.195597669,-12.63336862,5.195597669,-12.59898502,5.195597669,-12.60855088,5.195597669,-12.5512563,5.195597669,-12.71691259,5.195597669,-12.61201319,
5.195682137,-12.56499212,5.195682137,-12.5988289,5.195682137,-12.6167162,5.195682137,-12.65866395,5.195682137,-12.59589996,5.195682137,-12.5836465,5.195682137,-12.6470662,5.195682137,-12.57201713,
5.195766589,-12.59834184,5.195766589,-12.63048037,5.195766589,-12.59253798,5.195766589,-12.67503676,5.195766589,-12.62115888,5.195766589,-12.52629835,5.195766589,-12.63145008,5.195766589,-12.61548188,
5.195851025,-12.57980034,5.195851025,-12.67359816,5.195851025,-12.6290212,5.195851025,-12.67342135,5.195851025,-12.62478224,5.195851025,-12.64879656,5.195851025,-12.64427767,5.195851025,-12.68569536,
5.195935444,-12.5323237,5.195935444,-12.67534207,5.195935444,-12.67269703,5.195935444,-12.69988974,5.195935444,-12.64390733,5.195935444,-12.70528481,5.195935444,-12.56373614,5.195935444,-12.68039425,
5.196019847,-12.52848289,5.196019847,-12.67805193,5.196019847,-12.63736324,5.196019847,-12.71238514,5.196019847,-12.61231411,5.196019847,-12.6536996,5.196019847,-12.60989857,5.196019847,-12.67912692,
5.196104233,-12.5783472,5.196104233,-12.60654316,5.196104233,-12.54031413,5.196104233,-12.66858586,5.196104233,-12.59583749,5.196104233,-12.60895782,5.196104233,-12.68953106,5.196104233,-12.68118372,
5.196188603,-12.65235679,5.196188603,-12.6080622,5.196188603,-12.56849277,5.196188603,-12.66709431,5.196188603,-12.58179142,5.196188603,-12.56559037,5.196188603,-12.75339414,5.196188603,-12.64968178,
5.196272957,-12.63535269,5.196272957,-12.65841086,5.196272957,-12.57415749,5.196272957,-12.67782543,5.196272957,-12.57803188,5.196272957,-12.63954859,5.196272957,-12.68996331,5.196272957,-12.61846426,
5.196357294,-12.63480524,5.196357294,-12.71208042,5.196357294,-12.63947686,5.196357294,-12.71502213,5.196357294,-12.60635025,5.196357294,-12.63937454,5.196357294,-12.58112723,5.196357294,-12.62825079,
5.196441615,-12.57982091,5.196441615,-12.70559427,5.196441615,-12.72247374,5.196441615,-12.64009994,5.196441615,-12.54325213,5.196441615,-12.73131557,5.196441615,-12.56468877,5.196441615,-12.55813514,
5.196525919,-12.57683918,5.196525919,-12.68477015,5.196525919,-12.7072199,5.196525919,-12.66546954,5.196525919,-12.48067371,5.196525919,-12.64886123,5.196525919,-12.6560128,5.196525919,-12.51821725,
5.196610208,-12.56975709,5.196610208,-12.58466272,5.196610208,-12.60136348,5.196610208,-12.70268367,5.196610208,-12.5432377,5.196610208,-12.57343833,5.196610208,-12.67660357,5.196610208,-12.59482971,
5.196694479,-12.63592747,5.196694479,-12.595455,5.196694479,-12.58218659,5.196694479,-12.69273405,5.196694479,-12.55612757,5.196694479,-12.59348968,5.196694479,-12.62851917,5.196694479,-12.57251264,
5.196778735,-12.61521574,5.196778735,-12.64556554,5.196778735,-12.57221225,5.196778735,-12.61790501,5.196778735,-12.58842791,5.196778735,-12.67725768,5.196778735,-12.62941265,5.196778735,-12.55619727,
5.196862974,-12.61031807,5.196862974,-12.68132012,5.196862974,-12.63471481,5.196862974,-12.6860863,5.196862974,-12.62136295,5.196862974,-12.71737169,5.196862974,-12.61790231,5.196862974,-12.59205997,
5.196947196,-12.60912541,5.196947196,-12.63740722,5.196947196,-12.61617209,5.196947196,-12.74001216,5.196947196,-12.64515369,5.196947196,-12.62380913,5.196947196,-12.66489777,5.196947196,-12.64345913,
5.197031403,-12.67670306,5.197031403,-12.64512051,5.197031403,-12.57778745,5.197031403,-12.69524356,5.197031403,-12.62297133,5.197031403,-12.5686985,5.197031403,-12.69503054,5.197031403,-12.61107358,
5.197115593,-12.67831854,5.197115593,-12.71008537,5.197115593,-12.61383647,5.197115593,-12.7353753,5.197115593,-12.60594915,5.197115593,-12.58747595,5.197115593,-12.68998361,5.197115593,-12.60021243,
5.197199767,-12.5609964,5.197199767,-12.6907634,5.197199767,-12.65013862,5.197199767,-12.64772661,5.197199767,-12.61540952,5.197199767,-12.67230223,5.197199767,-12.65218893,5.197199767,-12.60446566,
5.197283924,-12.53033473,5.197283924,-12.57625105,5.197283924,-12.66461407,5.197283924,-12.64105107,5.197283924,-12.56093681,5.197283924,-12.63347626,5.197283924,-12.66156879,5.197283924,-12.63432194,
5.197368065,-12.60333621,5.197368065,-12.6577177,5.197368065,-12.64041127,5.197368065,-12.66211219,5.197368065,-12.57224712,5.197368065,-12.60009269,5.197368065,-12.6205255,5.197368065,-12.68922373,
5.19745219,-12.64701434,5.19745219,-12.58926848,5.19745219,-12.61339418,5.19745219,-12.63093707,5.19745219,-12.54007272,5.19745219,-12.61556793,5.19745219,-12.65318856,5.19745219,-12.65873995,
5.197536299,-12.62434646,5.197536299,-12.65055159,5.197536299,-12.50587044,5.197536299,-12.70613912,5.197536299,-12.61561426,5.197536299,-12.55446867,5.197536299,-12.66863617,5.197536299,-12.66314879,
5.197620391,-12.58140173,5.197620391,-12.6754688,5.197620391,-12.5369653,5.197620391,-12.71477978,5.197620391,-12.58054518,5.197620391,-12.57966051,5.197620391,-12.6225001,5.197620391,-12.66690774,
5.197704467,-12.60647521,5.197704467,-12.66897446,5.197704467,-12.65443397,5.197704467,-12.57808292,5.197704467,-12.58565747,5.197704467,-12.6410458,5.197704467,-12.64289357,5.197704467,-12.66749246,
5.197788527,-12.6179879,5.197788527,-12.61584147,5.197788527,-12.57240454,5.197788527,-12.60307059,5.197788527,-12.6333612,5.197788527,-12.55693173,5.197788527,-12.66006485,5.197788527,-12.64005999,
5.19787257,-12.66751732,5.19787257,-12.59769642,5.19787257,-12.61472727,5.19787257,-12.70343564,5.19787257,-12.56803678,5.19787257,-12.63590599,5.19787257,-12.65972572,5.19787257,-12.58985576,
5.197956597,-12.63712328,5.197956597,-12.61576534,5.197956597,-12.61445514,5.197956597,-12.70171977,5.197956597,-12.53865914,5.197956597,-12.63107449,5.197956597,-12.67748232,5.197956597,-12.55081727,
5.198040608,-12.53948564,5.198040608,-12.61283434,5.198040608,-12.60002218,5.198040608,-12.66021123,5.198040608,-12.57908213,5.198040608,-12.60876911,5.198040608,-12.62643134,5.198040608,-12.65631616,
5.198124603,-12.56707117,5.198124603,-12.59465677,5.198124603,-12.59217432,5.198124603,-12.64116967,5.198124603,-12.58362978,5.198124603,-12.65352438,5.198124603,-12.67902717,5.198124603,-12.57564044,
5.198208581,-12.6084244,5.198208581,-12.62113565,5.198208581,-12.64071533,5.198208581,-12.65938785,5.198208581,-12.59179527,5.198208581,-12.65780966,5.198208581,-12.68032472,5.198208581,-12.54550309,
5.198292543,-12.57542687,5.198292543,-12.63708576,5.198292543,-12.66258739,5.198292543,-12.60207149,5.198292543,-12.59170831,5.198292543,-12.62019587,5.198292543,-12.72542022,5.198292543,-12.59179725,
5.198376489,-12.64853518,5.198376489,-12.6048054,5.198376489,-12.6291874,5.198376489,-12.60774231,5.198376489,-12.56591768,5.198376489,-12.59948191,5.198376489,-12.70427005,5.198376489,-12.62115972,
5.198460419,-12.55046711,5.198460419,-12.57927705,5.198460419,-12.58676289,5.198460419,-12.61398176,5.198460419,-12.5668648,5.198460419,-12.61273236,5.198460419,-12.65314666,5.198460419,-12.61398329,
5.198544333,-12.49928038,5.198544333,-12.59406892,5.198544333,-12.62027192,5.198544333,-12.66075007,5.198544333,-12.58900388,5.198544333,-12.68908679,5.198544333,-12.70185197,5.198544333,-12.60484064,
5.19862823,-12.57549035,5.19862823,-12.6043414,5.19862823,-12.6261522,5.19862823,-12.66972141,5.19862823,-12.63166219,5.19862823,-12.60083052,5.19862823,-12.66486761,5.19862823,-12.61604288,
5.198712111,-12.60420918,5.198712111,-12.65933584,5.198712111,-12.61508455,5.198712111,-12.67279822,5.198712111,-12.64147066,5.198712111,-12.60665594,5.198712111,-12.6788233,5.198712111,-12.66438102,
5.198795976,-12.62799019,5.198795976,-12.6310833,5.198795976,-12.54083723,5.198795976,-12.68202518,5.198795976,-12.67122474,5.198795976,-12.59554828,5.198795976,-12.65708389,5.198795976,-12.64257246,
5.198879825,-12.71884685,5.198879825,-12.65414776,5.198879825,-12.50761044,5.198879825,-12.70878797,5.198879825,-12.58766733,5.198879825,-12.60711056,5.198879825,-12.67252444,5.198879825,-12.5563952,
5.198963657,-12.62337034,5.198963657,-12.67786913,5.198963657,-12.61043857,5.198963657,-12.69438383,5.198963657,-12.52923019,5.198963657,-12.61050986,5.198963657,-12.64974007,5.198963657,-12.58015051,
5.199047474,-12.51217244,5.199047474,-12.65783848,5.199047474,-12.66373362,5.199047474,-12.72299423,5.199047474,-12.5906356,5.199047474,-12.61221326,5.199047474,-12.6826511,5.199047474,-12.61303362,
5.199131274,-12.57855013,5.199131274,-12.63998621,5.199131274,-12.66013698,5.199131274,-12.70198582,5.199131274,-12.58748044,5.199131274,-12.62185954,5.199131274,-12.6914315,5.199131274,-12.59381635,
5.199215058,-12.57013571,5.199215058,-12.6266842,5.199215058,-12.54686084,5.199215058,-12.75012889,5.199215058,-12.56175821,5.199215058,-12.58696949,5.199215058,-12.68573253,5.199215058,-12.57787426,
5.199298826,-12.49858031,5.199298826,-12.6956676,5.199298826,-12.59101868,5.199298826,-12.70858317,5.199298826,-12.56283984,5.199298826,-12.66014438,5.199298826,-12.70159985,5.199298826,-12.59360454,
5.199382577,-12.50025575,5.199382577,-12.71516641,5.199382577,-12.5678045,5.199382577,-12.70306027,5.199382577,-12.56082393,5.199382577,-12.64022946,5.199382577,-12.66895567,5.199382577,-12.68455508,
5.199466313,-12.57942086,5.199466313,-12.64068438,5.199466313,-12.54144966,5.199466313,-12.67462749,5.199466313,-12.5520222,5.199466313,-12.59617565,5.199466313,-12.64509593,5.199466313,-12.63653266,
5.199550032,-12.61785772,5.199550032,-12.67835854,5.199550032,-12.64189313,5.199550032,-12.68760069,5.199550032,-12.50643697,5.199550032,-12.60902983,5.199550032,-12.68842064,5.199550032,-12.63570983,
5.199633736,-12.64814411,5.199633736,-12.6699905,5.199633736,-12.60859459,5.199633736,-12.7046371,5.199633736,-12.56550839,5.199633736,-12.57884052,5.199633736,-12.6817572,5.199633736,-12.69114115,
5.199717423,-12.67036798,5.199717423,-12.66735729,5.199717423,-12.60107036,5.199717423,-12.66675531,5.199717423,-12.62040075,5.199717423,-12.56711826,5.199717423,-12.65951658,5.199717423,-12.66412181,
5.199801094,-12.6700728,5.199801094,-12.65095871,5.199801094,-12.6019626,5.199801094,-12.62397991,5.199801094,-12.59283852,5.199801094,-12.64038676,5.199801094,-12.63004765,5.199801094,-12.6574462,
5.199884749,-12.64752618,5.199884749,-12.5956765,5.199884749,-12.58906159,5.199884749,-12.59106524,5.199884749,-12.52913239,5.199884749,-12.57805268,5.199884749,-12.63072436,5.199884749,-12.65514104,
5.199968388,-12.65414482,5.199968388,-12.61651562,5.199968388,-12.62598748,5.199968388,-12.62602039,5.199968388,-12.53284947,5.199968388,-12.63142389,5.199968388,-12.66039784,5.199968388,-12.63614398,
5.20005201,-12.65051311,5.20005201,-12.66589327,5.20005201,-12.63549229,5.20005201,-12.68838928,5.20005201,-12.5688751,5.20005201,-12.6729412,5.20005201,-12.70729751,5.20005201,-12.63195409,
5.200135617,-12.6001837,5.200135617,-12.61748808,5.200135617,-12.55321461,5.200135617,-12.68869604,5.200135617,-12.57733993,5.200135617,-12.59920432,5.200135617,-12.76382103,5.200135617,-12.60528073,
5.200219207,-12.59439552,5.200219207,-12.64776786,5.200219207,-12.5237815,5.200219207,-12.71892308,5.200219207,-12.63959843,5.200219207,-12.62243031,5.200219207,-12.61455682,5.200219207,-12.5483041,
5.200302782,-12.55193856,5.200302782,-12.67217239,5.200302782,-12.53632726,5.200302782,-12.72680815,5.200302782,-12.63994619,5.200302782,-12.62879865,5.200302782,-12.60530481,5.200302782,-12.55823052,
5.20038634,-12.53540851,5.20038634,-12.61632679,5.20038634,-12.60890132,5.20038634,-12.71553978,5.20038634,-12.58211348,5.20038634,-12.63532928,5.20038634,-12.54242929,5.20038634,-12.62510732,
